id,anio,seccion,concepto,valor_num,valor_raw,unidad,es_ratio
0e9a2d72-2c45-4274-a137-bf098d051c92,2021,Capital de trabajo,Deuda/Capital de trabajo,-10.1,"-10,1",millones COP,true
fd732cff-1c13-462c-b88d-4637873f5a7c,2022,Capital de trabajo,Deuda/Capital de trabajo,-10.1,"-10,1",millones COP,true
e8740f93-4920-41e5-8a1e-f0aca0fe2f5c,2023,Capital de trabajo,Deuda/Capital de trabajo,-5.1,"-5,1",millones COP,true
33eaaf57-4146-4fa5-94f9-c6f7b85bda43,2024,Capital de trabajo,Deuda/Capital de trabajo,-6.0,"-6,0",millones COP,true
07319e30-cc9a-48ce-9d8b-fb3740405ea3,2019,Estado de resultados,Ingresos,303068.0,303.068,millones COP,false
6c6e736a-f805-4f49-8f38-14993368429b,2020,Estado de resultados,Ingresos,114930.0,114.930,millones COP,false
35e0d216-3ede-42b9-b9a3-de6f7f7c3efe,2021,Estado de resultados,Ingresos,235079.0,235.079,millones COP,false
7afc992a-2a30-415d-a924-b1df4bb0e831,2022,Estado de resultados,Ingresos,419714.0,419.714,millones COP,false
eaa9cf48-4e8d-4dce-810a-950f425c9af0,2023,Estado de resultados,Ingresos,475618.0,475.618,millones COP,false
4c4f0622-1cb5-44f7-b0fb-1a4a63ff1034,2024,Estado de resultados,Ingresos,501762.0,501.762,millones COP,false
0f2e966f-10e4-4d93-a89e-2a2959a1ab52,2019,Estado de resultados,Costos,107053.0,107.053,millones COP,false
09e1585c-296c-4e9c-b3ab-7e5b150f5ee3,2020,Estado de resultados,Costos,54974.0,54.974,millones COP,false
c3fab4a7-7ce7-466f-85c3-ae0c34da627c,2021,Estado de resultados,Costos,94591.0,94.591,millones COP,false
86887f33-41ff-44f8-8993-c73961292a5e,2022,Estado de resultados,Costos,152674.0,152.674,millones COP,false
d9dbd218-700f-4625-9455-3e4ba5127a5f,2023,Estado de resultados,Costos,178463.0,178.463,millones COP,false
addbc6c1-4ff5-43b7-9422-45f1f9e108eb,2024,Estado de resultados,Costos,192156.0,192.156,millones COP,false
49204d8b-d857-4c87-9957-ffd91cc49187,2019,Estado de resultados,Utilidad bruta,196015.0,196.015,millones COP,false
b361c611-3349-415b-b375-6d92397d698a,2020,Estado de resultados,Utilidad bruta,59955.0,59.955,millones COP,false
eac0caba-67fa-4858-aea7-d097b6fe853c,2021,Estado de resultados,Utilidad bruta,140488.0,140.488,millones COP,false
beab5b02-cfe7-4710-8c6e-7399ba9f3971,2022,Estado de resultados,Utilidad bruta,267039.0,267.039,millones COP,false
f4e1e117-e3e3-4ebc-b2df-bca049081c9b,2023,Estado de resultados,Utilidad bruta,297155.0,297.155,millones COP,false
433e70fe-7da9-42c6-83e2-8818823639f3,2024,Estado de resultados,Utilidad bruta,309606.0,309.606,millones COP,false
3ab4e775-d269-4a61-a50b-8da9f35b6e9b,2019,Estado de resultados,Gastos de administración,89976.0,89.976,millones COP,false
dd255851-f870-4374-a773-ee9478d89e98,2020,Estado de resultados,Gastos de administración,76035.0,76.035,millones COP,false
31d48a2d-4911-4ecf-ad11-868bcf9452d9,2021,Estado de resultados,Gastos de administración,85125.0,85.125,millones COP,false
ca7e4c3d-77fd-4553-8690-d9d5b131f67d,2022,Estado de resultados,Gastos de administración,110109.0,110.109,millones COP,false
98809f7b-5f4b-4b03-8145-0f225ab3b819,2023,Estado de resultados,Gastos de administración,125167.0,125.167,millones COP,false
8e80762e-b4fe-4417-b5be-6f2f120a6d49,2024,Estado de resultados,Gastos de administración,133786.0,133.786,millones COP,false
81e5bd0d-0245-4af8-87fe-8149274b10f1,2019,Estado de resultados,Gastos de ventas,14653.0,14.653,millones COP,false
190ce2d8-13d4-4a4e-9974-e186015a54bb,2020,Estado de resultados,Gastos de ventas,9195.0,9.195,millones COP,false
36979442-8483-4436-8bd5-37e1bd391df0,2021,Estado de resultados,Gastos de ventas,12170.0,12.170,millones COP,false
263be7a8-52e2-4e6a-94cd-7d3171659bf2,2022,Estado de resultados,Gastos de ventas,22272.0,22.272,millones COP,false
d2058ecb-29f8-4753-9026-90d3efc2589f,2023,Estado de resultados,Gastos de ventas,25969.0,25.969,millones COP,false
94474ba3-3625-406c-83be-08d3ba48b1b4,2024,Estado de resultados,Gastos de ventas,28369.0,28.369,millones COP,false
f28cacbc-37c9-4783-b5ec-b9918e3d16fb,2019,Estado de resultados,Otros gastos operacionales,72193.0,72.193,millones COP,false
18e7860e-f41a-48b4-b6d0-a1b2e6cff3b8,2020,Estado de resultados,Otros gastos operacionales,14252.0,14.252,millones COP,false
3f0d29d4-256c-4ddd-8fd9-5823f0af3e34,2021,Estado de resultados,Otros gastos operacionales,47202.0,47.202,millones COP,false
6e6cf4ab-7ec3-4bfa-a7dc-5de1bdb470b4,2022,Estado de resultados,Otros gastos operacionales,97243.0,97.243,millones COP,false
7577e644-f1c3-4e96-ade2-e7116f6ccb54,2023,Estado de resultados,Otros gastos operacionales,108321.0,108.321,millones COP,false
d9269a1d-2b75-451d-85ee-8e6167722cd5,2024,Estado de resultados,Otros gastos operacionales,106611.0,106.611,millones COP,false
4d83a4d6-1da8-41c9-a9a1-89480b81f2ab,2019,Estado de resultados,Total gastos operacionales,176823.0,176.823,millones COP,false
b6d9d308-b511-4196-b2ca-72346bdcb8bb,2020,Estado de resultados,Total gastos operacionales,99481.0,99.481,millones COP,false
c5f2dfdc-60f4-4bdc-b293-4cce4bf40918,2021,Estado de resultados,Total gastos operacionales,144497.0,144.497,millones COP,false
79420964-7a28-45ad-bcf6-93f496d819cb,2022,Estado de resultados,Total gastos operacionales,229624.0,229.624,millones COP,false
78b859bf-4ff3-4d41-b135-e88a48da8926,2023,Estado de resultados,Total gastos operacionales,259457.0,259.457,millones COP,false
86c551e5-b5cf-4a6f-a651-8cc1204f4ac1,2024,Estado de resultados,Total gastos operacionales,268765.0,268.765,millones COP,false
0bf5d349-4617-487a-aba0-55fc3afce941,2019,Estado de resultados,Otras ganancias/perdidas,0.0,0,millones COP,false
8a64d147-0ee9-48c7-8c62-bedc3874879a,2020,Estado de resultados,Otras ganancias/perdidas,0.0,0,millones COP,false
d9927d6c-ff69-43c4-8a82-a0cbac624304,2021,Estado de resultados,Otras ganancias/perdidas,0.0,0,millones COP,false
8313dfff-e66c-4850-adc0-b75166cc7fca,2022,Estado de resultados,Otras ganancias/perdidas,0.0,0,millones COP,false
2fa0e2b4-ea1d-4d8c-90e2-285aa524c2ac,2023,Estado de resultados,Otras ganancias/perdidas,0.0,0,millones COP,false
739736bc-a5a0-4020-b459-f8ebf0ee2153,2024,Estado de resultados,Otras ganancias/perdidas,0.0,0,millones COP,false
f15ba56d-396a-4118-b445-7aa7e9a6a90a,2019,Estado de resultados,Otros ingresos operacionales,5612.0,5.612,millones COP,false
f1d914b8-810d-4469-92f3-98b0c0647ad7,2020,Estado de resultados,Otros ingresos operacionales,15861.0,15.861,millones COP,false
21350cbc-a51f-4c49-a66c-207e2f3c3025,2021,Estado de resultados,Otros ingresos operacionales,9122.0,9.122,millones COP,false
609c0106-5d5c-4fff-b4d8-45931e6c3e58,2022,Estado de resultados,Otros ingresos operacionales,11985.0,11.985,millones COP,false
60526097-9c9c-45e6-b446-cd8675a74259,2023,Estado de resultados,Otros ingresos operacionales,18159.0,18.159,millones COP,false
eb6daac1-9316-49c0-bd4f-7bf31f54a1f4,2024,Estado de resultados,Otros ingresos operacionales,18471.0,18.471,millones COP,false
f03f6ca2-6ae2-4458-8177-1bb0016397bb,2019,Estado de resultados,Utilidad operativa,24804.0,24.804,millones COP,false
26cd3316-1ccb-4b71-9d80-fbfa74a9f41a,2020,Estado de resultados,Utilidad operativa,-23665.0,-23.665,millones COP,false
c2c77dcf-1b0d-4ac4-ae22-8b9a042b347e,2021,Estado de resultados,Utilidad operativa,5113.0,5.113,millones COP,false
726565df-ced1-48b9-afcf-1e523245c2cd,2022,Estado de resultados,Utilidad operativa,49401.0,49.401,millones COP,false
3adcd751-a764-4a5f-85a5-edcb8e497c5a,2023,Estado de resultados,Utilidad operativa,55857.0,55.857,millones COP,false
694930ce-ba3f-4137-947d-12f4d9e8f504,2024,Estado de resultados,Utilidad operativa,59312.0,59.312,millones COP,false
1e6aad4c-aef0-4582-80ee-0f5b38a3f7dc,2019,Estado de resultados,D&A,6182.0,6.182,millones COP,false
65e60774-cb0d-4cd3-ad34-a4f500bfff01,2020,Estado de resultados,D&A,14301.0,14.301,millones COP,false
e1ec8baa-1e09-44f9-bbdd-04cf4a2fef9e,2021,Estado de resultados,D&A,10251.0,10.251,millones COP,false
c0cc5cec-9ce2-4afb-beb9-4d67110a6e6a,2022,Estado de resultados,D&A,9481.0,9.481,millones COP,false
a7761801-5482-4658-a4c4-7cc43a3ff644,2023,Estado de resultados,D&A,9738.0,9.738,millones COP,false
0444edb3-f14a-4b76-bd96-4e6b0c8a6a09,2024,Estado de resultados,D&A,10835.0,10.835,millones COP,false
cca3aa57-cef6-4bb4-a5fa-ff83f1468661,2019,Estado de resultados,EBITDA,30986.0,30.986,millones COP,false
1530177f-863e-44a9-bbaa-6bf7b85ad0d5,2020,Estado de resultados,EBITDA,-9364.0,-9.364,millones COP,false
c189ccbf-a1d6-4a24-b65a-3bbb631a0b12,2021,Estado de resultados,EBITDA,15363.0,15.363,millones COP,false
3a10d3c5-d6d6-4986-bf01-d45146afb56e,2022,Estado de resultados,EBITDA,58882.0,58.882,millones COP,false
ac315750-07bf-435b-aa2c-d20f8ddfd1b8,2023,Estado de resultados,EBITDA,65595.0,65.595,millones COP,false
379ee917-5796-4edb-a57d-d8c3e5c0cce7,2024,Estado de resultados,EBITDA,70147.0,70.147,millones COP,false
201d8d63-40d9-411d-add1-47f055f00333,2019,Estado de resultados,Ingresos financieros,782.0,782,millones COP,false
c8a271aa-1210-4a88-9882-3c4ef8cb57ca,2020,Estado de resultados,Ingresos financieros,1332.0,1.332,millones COP,false
4fc08a2b-246f-42b9-8451-5bcb05a3d286,2021,Estado de resultados,Ingresos financieros,722.0,722,millones COP,false
73e5f711-e84f-47a3-9558-579a90b322e6,2022,Estado de resultados,Ingresos financieros,4282.0,4.282,millones COP,false
d5712146-3019-4739-9a0a-6bddb4f064d9,2023,Estado de resultados,Ingresos financieros,13088.0,13.088,millones COP,false
7ccd13d6-8765-4c4a-b6e1-ba3a0994c5a8,2024,Estado de resultados,Ingresos financieros,13278.0,13.278,millones COP,false
b75238b3-4862-4f77-b794-4aed0c8e4410,2019,Estado de resultados,Costos financieros,14992.0,14.992,millones COP,false
a4edbaba-5f52-42b6-bce6-dc3e18f39b27,2020,Estado de resultados,Costos financieros,15739.0,15.739,millones COP,false
d64f45ae-018f-4686-b48d-b3e5405fa8f0,2021,Estado de resultados,Costos financieros,18725.0,18.725,millones COP,false
258bd7dd-f271-4e34-9f1b-8aad7701c10b,2022,Estado de resultados,Costos financieros,32614.0,32.614,millones COP,false
31f061c0-8bbd-4a1a-820b-dd5eef80dde6,2023,Estado de resultados,Costos financieros,52343.0,52.343,millones COP,false
d0a6db58-e1f0-42fd-9f23-5179cc1db459,2024,Estado de resultados,Costos financieros,50197.0,50.197,millones COP,false
fcec1aad-7410-40b0-8e25-ab3c5c965277,2019,Estado de resultados,Otros financieros (neto),0.0,0,millones COP,false
7af1bdda-70ad-46da-b4be-426dde765d32,2020,Estado de resultados,Otros financieros (neto),0.0,0,millones COP,false
af1f62a6-5520-4b93-9637-709401e546c0,2021,Estado de resultados,Otros financieros (neto),0.0,0,millones COP,false
d497be98-5bec-41c6-b730-f1e0ba001c39,2022,Estado de resultados,Otros financieros (neto),0.0,0,millones COP,false
2928a432-c9d6-49e0-920d-c5e19ada7149,2023,Estado de resultados,Otros financieros (neto),0.0,0,millones COP,false
9c554db7-7037-4715-91d3-99ece3a66bb2,2024,Estado de resultados,Otros financieros (neto),0.0,0,millones COP,false
8e474201-894a-4a87-9ea4-05154050633f,2019,Estado de resultados,Coberturas,0.0,0,millones COP,false
f84b463e-8b5a-4515-ac0c-422c77303cdb,2020,Estado de resultados,Coberturas,0.0,0,millones COP,false
fd5a1303-5914-4ffb-86d1-987bdb510941,2021,Estado de resultados,Coberturas,0.0,0,millones COP,false
b636a8a8-14ba-4bd3-9a3c-2427b763b386,2022,Estado de resultados,Coberturas,0.0,0,millones COP,false
9c06e684-069c-4343-84cc-2615b2ccc66c,2023,Estado de resultados,Coberturas,0.0,0,millones COP,false
02140d12-2dec-4ea1-89d6-9d2506ad19db,2024,Estado de resultados,Coberturas,0.0,0,millones COP,false
ee6aa71b-d656-40b0-9e50-2b0f1af58e50,2019,Estado de resultados,Utilidades en subsidiarias,5401.0,5.401,millones COP,false
6629fce9-deb5-4573-a72d-0a8b35d3a4d1,2020,Estado de resultados,Utilidades en subsidiarias,-10001.0,-10.001,millones COP,false
1f4a09e8-3d63-42a5-803a-e2a9e3fd0213,2021,Estado de resultados,Utilidades en subsidiarias,-101.0,-101,millones COP,false
a22a3536-4b52-4cf3-979c-3814b995bc26,2022,Estado de resultados,Utilidades en subsidiarias,11554.0,11.554,millones COP,false
0dd271ab-1969-497f-86a4-9abd0b7a663e,2023,Estado de resultados,Utilidades en subsidiarias,13880.0,13.880,millones COP,false
52f22155-43ec-47a1-b01b-e9ec7bfa95da,2024,Estado de resultados,Utilidades en subsidiarias,13871.0,13.871,millones COP,false
0a27e752-cc41-4a9d-9185-625299bde8ab,2019,Estado de resultados,Otros ingresos no operacionales,0.0,0,millones COP,false
8ac0bef1-2c7f-4a93-ba3a-03d97a2c75dc,2020,Estado de resultados,Otros ingresos no operacionales,0.0,0,millones COP,false
cf0c39e1-3ef8-4626-a55b-7992002e20e6,2021,Estado de resultados,Otros ingresos no operacionales,0.0,0,millones COP,false
85dfa170-fc14-488a-b408-6744f25d6135,2022,Estado de resultados,Otros ingresos no operacionales,0.0,0,millones COP,false
c7c3ddd3-3b03-4dab-a7d7-dc18e40d6342,2023,Estado de resultados,Otros ingresos no operacionales,0.0,0,millones COP,false
301d2324-bf60-4985-ba9d-bee67f23f002,2024,Estado de resultados,Otros ingresos no operacionales,0.0,0,millones COP,false
9f9918c7-d162-4560-ad3d-448c238ce945,2019,Estado de resultados,Otros egresos no operacionales,374.0,374,millones COP,false
8b83f0e0-1cc7-4514-bf74-d68b0a0d8a7c,2020,Estado de resultados,Otros egresos no operacionales,501.0,501,millones COP,false
21a77f08-6050-432a-a7e2-b740e7cdf5d7,2021,Estado de resultados,Otros egresos no operacionales,447.0,447,millones COP,false
7b9d97dd-1011-4a87-b391-b93a4378f85a,2022,Estado de resultados,Otros egresos no operacionales,-126.0,-126,millones COP,false
e6b89e41-58c2-4df9-a33f-7db31737fabb,2023,Estado de resultados,Otros egresos no operacionales,-106.0,-106,millones COP,false
9b576029-1a83-4b3f-a640-c8b20e6ec750,2024,Estado de resultados,Otros egresos no operacionales,-51.0,-51,millones COP,false
2d1c97a4-eb72-4870-8b79-8ccf367a5566,2019,Estado de resultados,UAI,15620.0,15.620,millones COP,false
034863d2-71d1-408d-8f7d-e07ba8b4e8a9,2020,Estado de resultados,UAI,-48573.0,-48.573,millones COP,false
382909e1-0a11-4723-8342-ad2affe0dc0a,2021,Estado de resultados,UAI,-13437.0,-13.437,millones COP,false
3bd50717-f820-4d03-b51d-6e12a9109186,2022,Estado de resultados,UAI,32748.0,32.748,millones COP,false
8a57e697-2422-4a23-bb8e-d5f1355f606f,2023,Estado de resultados,UAI,30588.0,30.588,millones COP,false
2444e123-4b7b-4c3d-b6fa-2fed54c25cb3,2024,Estado de resultados,UAI,36315.0,36.315,millones COP,false
95c98124-28fd-4b19-8924-ec84ad0b80b0,2019,Estado de resultados,Impuestos,1429.0,1.429,millones COP,false
74e81d29-97b6-4457-87ec-295485b50022,2020,Estado de resultados,Impuestos,-4786.0,-4.786,millones COP,false
9bc7154e-92b2-425c-a2ae-1fbc743a6f86,2021,Estado de resultados,Impuestos,-2385.0,-2.385,millones COP,false
d3dbf2a0-c9f9-4ff1-9fd3-4a990f9d364a,2022,Estado de resultados,Impuestos,8504.0,8.504,millones COP,false
a4ebb6d8-c46c-4824-9f53-cd83fbd7fb60,2023,Estado de resultados,Impuestos,1791.0,1.791,millones COP,false
12944148-8bf4-4740-871b-e28af06ac615,2024,Estado de resultados,Impuestos,902.0,902,millones COP,false
830020d6-1ad6-4bf3-9c6f-b37730f25012,2019,Estado de resultados,Utilidad neta,14192.0,14.192,millones COP,false
25236401-c5d1-43cc-a7fe-9ca0ed850c62,2020,Estado de resultados,Utilidad neta,-43786.0,-43.786,millones COP,false
6c666f75-b369-44ca-8acd-13dec4235d52,2021,Estado de resultados,Utilidad neta,-11053.0,-11.053,millones COP,false
a8c4bd68-d8cf-491c-8c46-ba0c5905e462,2022,Estado de resultados,Utilidad neta,24245.0,24.245,millones COP,false
b59a8ec3-7ce5-4c62-adc1-5671cf3d883a,2023,Estado de resultados,Utilidad neta,28796.0,28.796,millones COP,false
ce0c85bf-1a61-492f-be3c-c095dffb63e4,2024,Estado de resultados,Utilidad neta,35413.0,35.413,millones COP,false
42665f08-a7f9-4ea1-b2dc-6fa09daba2ba,2019,Estado de resultados,Δ Ingresos,14.2,"14,2 %",%,true
1ec249c6-fe7f-4c4e-a70a-db63fa6a1727,2020,Estado de resultados,Δ Ingresos,-62.1,"-62,1 %",%,true
433a82b7-fc5c-44f2-bfa7-dbf42a8722aa,2021,Estado de resultados,Δ Ingresos,104.5,"104,5 %",%,true
897eefe9-d503-43cc-8f44-65fea0636c2f,2022,Estado de resultados,Δ Ingresos,78.5,"78,5 %",%,true
f2381488-67e7-4271-b85a-4fa61fb1fe8a,2023,Estado de resultados,Δ Ingresos,13.3,"13,3 %",%,true
31cbcee7-bb8b-4e09-bee2-2fd77011146d,2024,Estado de resultados,Δ Ingresos,5.5,"5,5 %",%,true
f7a20ba8-b312-4610-a12a-230eb7fa14aa,2019,Estado de resultados,Margen bruto,64.7,"64,7 %",%,true
6300320e-079e-47f7-bfa8-964b76577671,2020,Estado de resultados,Margen bruto,52.2,"52,2 %",%,true
2525ca1a-d6ac-476b-93e8-120d50e21fd5,2021,Estado de resultados,Margen bruto,59.8,"59,8 %",%,true
f7eaef8c-0015-42f5-9e65-e6437eccd030,2022,Estado de resultados,Margen bruto,63.6,"63,6 %",%,true
14787c90-1244-4464-8f3c-5bef6c7c9453,2023,Estado de resultados,Margen bruto,62.5,"62,5 %",%,true
35cd3c6e-9979-481c-9a8c-bd2efb7da77a,2024,Estado de resultados,Margen bruto,61.7,"61,7 %",%,true
5dff0e9e-985b-407b-bd7a-a7262140ccdf,2019,Estado de resultados,Margen EBITDA,10.2,"10,2 %",%,true
184b5e8d-06fd-4d18-b413-2b9dfd20e63d,2020,Estado de resultados,Margen EBITDA,-8.1,"-8,1 %",%,true
c4d36b2b-4e77-4356-9594-9e255c789d47,2021,Estado de resultados,Margen EBITDA,6.5,"6,5 %",%,true
95ba0ade-8b8e-4daa-ae12-2f9989aabc16,2022,Estado de resultados,Margen EBITDA,14.0,"14,0 %",%,true
f58332ee-4c36-4c55-9e55-6fbf66525a65,2023,Estado de resultados,Margen EBITDA,13.8,"13,8 %",%,true
ccb3df4d-7095-43ec-840b-e9d8eb8d7d34,2024,Estado de resultados,Margen EBITDA,14.0,"14,0 %",%,true
60303b6a-91b3-4a1b-a409-33efa23edd77,2019,Estado de resultados,Gastos operacionales/Ingresos,58.3,"58,3 %",%,true
7ad71cb3-1376-46ef-bdfd-7021bf535e60,2020,Estado de resultados,Gastos operacionales/Ingresos,86.6,"86,6 %",%,true
7d000849-b652-47ef-b7a3-70534fb5e9f5,2021,Estado de resultados,Gastos operacionales/Ingresos,61.5,"61,5 %",%,true
98b70d71-b700-4f3c-95ca-130ccda2c1fe,2022,Estado de resultados,Gastos operacionales/Ingresos,54.7,"54,7 %",%,true
08a5074c-9a16-480a-b8e1-acb0f7100f64,2023,Estado de resultados,Gastos operacionales/Ingresos,54.6,"54,6 %",%,true
4d4c6ffd-52ad-48a0-917d-294c5718a08c,2024,Estado de resultados,Gastos operacionales/Ingresos,53.6,"53,6 %",%,true
ee1d3596-cafc-452f-90a1-832a27165a2a,2019,Estado de resultados,Margen Neto,4.7,"4,7 %",%,true
92eec69b-493d-4054-af25-22790feb75e7,2020,Estado de resultados,Margen Neto,-38.1,"-38,1 %",%,true
187ca73f-5078-452f-b912-718a23b907c2,2021,Estado de resultados,Margen Neto,-4.7,"-4,7 %",%,true
6cce68c8-fdd6-4195-8c4f-97d4860be694,2022,Estado de resultados,Margen Neto,5.8,"5,8 %",%,true
f5ed7477-96ee-4992-a033-2ab4db78e872,2023,Estado de resultados,Margen Neto,6.1,"6,1 %",%,true
9bae0d50-bec2-4057-bd7f-1e2f130497e7,2024,Estado de resultados,Margen Neto,7.1,"7,1 %",%,true
1fca6877-f187-4c55-8859-192dc454aaa5,2019,Estado de resultados,Deuda/EBITDA,5.1,"5,1x",x,true
caa022e9-f339-497c-a692-51e3d7103617,2020,Estado de resultados,Deuda/EBITDA,-28.6,"-28,6x",x,true
47509761-17a2-4f73-b715-e21515dd7d51,2021,Estado de resultados,Deuda/EBITDA,18.2,"18,2x",x,true
5987ec8b-b8f7-4ada-a51c-3094f4036f60,2022,Estado de resultados,Deuda/EBITDA,5.2,"5,2x",x,true
29e01f8c-9710-4d61-ab23-0af9c16e8076,2023,Estado de resultados,Deuda/EBITDA,4.7,"4,7x",x,true
fa479b23-a877-47f7-8b2d-1d8b64ae8ea2,2024,Estado de resultados,Deuda/EBITDA,4.4,"4,4x",x,true
c1c39ef3-026f-4862-968e-f52496f78ef5,2019,Estado de resultados,EBITDA/Costos financieros,2.1,"2,1x",x,true
102a9e0f-ef00-495b-8d0d-cec88b26c796,2020,Estado de resultados,EBITDA/Costos financieros,-0.6,"-0,6x",x,true
0a4f9040-996b-40cc-9961-e09a5bc74a72,2021,Estado de resultados,EBITDA/Costos financieros,0.8,"0,8x",x,true
6b5ee375-381e-43df-b5fe-5cd079b972d7,2022,Estado de resultados,EBITDA/Costos financieros,1.8,"1,8x",x,true
3cb0c4b3-fd50-461c-a994-6bae9834b7d2,2023,Estado de resultados,EBITDA/Costos financieros,1.3,"1,3x",x,true
0c7f6a69-6329-44c8-88b5-d515becf1de5,2024,Estado de resultados,EBITDA/Costos financieros,1.4,"1,4x",x,true
ed2cd199-aa3f-4779-bbeb-4656d487f84d,2019,Flujo de caja,(+) EBITDA,30986.0,30.986,millones COP,false
395ea4fa-3707-4edf-b997-62d973fef173,2020,Flujo de caja,(+) EBITDA,-9364.0,-9.364,millones COP,false
043b06c2-aef8-46e8-9af0-975dfca5e273,2021,Flujo de caja,(+) EBITDA,15363.0,15.363,millones COP,false
b6da7edd-a783-4e5c-95db-537972099cb0,2022,Flujo de caja,(+) EBITDA,58882.0,58.882,millones COP,false
d138c322-b055-49b5-920a-ca0f8deaa96b,2023,Flujo de caja,(+) EBITDA,65595.0,65.595,millones COP,false
0d642dc1-6df5-4d00-8d18-9cc9ff2f2999,2024,Flujo de caja,(+) EBITDA,70147.0,70.147,millones COP,false
3a9e6eb3-bfd6-427e-b4eb-6f352c27c72a,2019,Flujo de caja,(-) Impuestos,-1429.0,-1.429,millones COP,false
cacfd4f2-b950-46f3-8c5f-0903bf0ee6c9,2020,Flujo de caja,(-) Impuestos,4786.0,4.786,millones COP,false
57e2c7ce-8a45-44ff-af3c-89fcf38b62d9,2021,Flujo de caja,(-) Impuestos,2385.0,2.385,millones COP,false
4e54c669-c84a-4ce1-a350-6ffd37d63bc0,2022,Flujo de caja,(-) Impuestos,-8504.0,-8.504,millones COP,false
f093ba13-573c-4e66-b988-6a0af1b8ad98,2023,Flujo de caja,(-) Impuestos,-1791.0,-1.791,millones COP,false
71d83456-d219-4610-b6ee-774fe2960718,2024,Flujo de caja,(-) Impuestos,-902.0,-902,millones COP,false
638dbc1c-8d72-40dc-8999-0348867f99bd,2019,Flujo de caja,(-) Δ Capital de trabajo neto,-1961.0,-1.961,millones COP,false
52599a2d-1273-42df-8cb0-39d6aace298b,2020,Flujo de caja,(-) Δ Capital de trabajo neto,-25915.0,-25.915,millones COP,false
73219aaf-766a-404d-ba2c-a2ad20557d55,2021,Flujo de caja,(-) Δ Capital de trabajo neto,8878.0,8.878,millones COP,false
0a0cf3e0-3443-4fc1-873d-a31e3708bdc2,2022,Flujo de caja,(-) Δ Capital de trabajo neto,2542.0,2.542,millones COP,false
a1965733-b413-4ae0-bb2f-08b9d84d37fb,2023,Flujo de caja,(-) Δ Capital de trabajo neto,29720.0,29.720,millones COP,false
82fd7d30-bb13-49a1-819c-63aaaf62eb0f,2024,Flujo de caja,(-) Δ Capital de trabajo neto,-9141.0,-9.141,millones COP,false
eb689b85-464c-4c78-87f3-e0499736c91b,2019,Flujo de caja,(-) Δ CapEx,-24421.0,-24.421,millones COP,false
e9a3db11-430a-4aa5-a85f-b9410124c7e4,2020,Flujo de caja,(-) Δ CapEx,-61926.0,-61.926,millones COP,false
9d3ef4f8-99f5-4c91-b7d3-175b529e8c0b,2021,Flujo de caja,(-) Δ CapEx,-1855.0,-1.855,millones COP,false
26cc1e52-158f-40af-996c-b15f67d33ea3,2022,Flujo de caja,(-) Δ CapEx,-13360.0,-13.360,millones COP,false
fee2ec84-47cc-44a6-a082-c6859955545e,2023,Flujo de caja,(-) Δ CapEx,-30226.0,-30.226,millones COP,false
91ad9525-3812-47e5-b4d0-a801e4aa768f,2024,Flujo de caja,(-) Δ CapEx,-13399.0,-13.399,millones COP,false
c272a42e-fcd8-41ac-a6f5-f8bca9698ab8,2019,Flujo de caja,(1) Flujo de caja operativo,3176.0,3.176,millones COP,false
eb2d9f37-ccc0-476f-b271-85bb25caf463,2020,Flujo de caja,(1) Flujo de caja operativo,-92418.0,-92.418,millones COP,false
8b907499-1908-4cca-abd7-1d02e78b73b7,2021,Flujo de caja,(1) Flujo de caja operativo,24770.0,24.770,millones COP,false
abc98893-83ac-4733-9572-03f31da9a70d,2022,Flujo de caja,(1) Flujo de caja operativo,39560.0,39.560,millones COP,false
6efed3f7-d747-4cc7-b56c-de993f0caaa7,2023,Flujo de caja,(1) Flujo de caja operativo,63298.0,63.298,millones COP,false
1a6bf5fc-e015-44a7-be50-cf9ef9bb182c,2024,Flujo de caja,(1) Flujo de caja operativo,46705.0,46.705,millones COP,false
8e2ddde8-7a03-4a17-a3ab-7c7462fa9489,2019,Flujo de caja,(+) Δ Deuda,11487.0,11.487,millones COP,false
399dcbfb-30ba-43b7-abce-b7296acab6d4,2020,Flujo de caja,(+) Δ Deuda,109785.0,109.785,millones COP,false
125127c3-f908-408b-9ff6-d40882e8520f,2021,Flujo de caja,(+) Δ Deuda,12179.0,12.179,millones COP,false
b19fb123-1173-4e77-adbe-8626e6401646,2022,Flujo de caja,(+) Δ Deuda,25848.0,25.848,millones COP,false
f8180280-9244-4610-9cda-abadd4107ea5,2023,Flujo de caja,(+) Δ Deuda,917.0,917,millones COP,false
50b7bcda-904e-46f0-8064-e704361e0c95,2024,Flujo de caja,(+) Δ Deuda,106.0,106,millones COP,false
7a37b604-606f-4225-8a76-2a418bc36024,2019,Flujo de caja,(-) Costos financieros,-14992.0,-14.992,millones COP,false
02336f30-374c-4b04-a98c-3bbf81f343c1,2020,Flujo de caja,(-) Costos financieros,-15739.0,-15.739,millones COP,false
b94a5e9b-6368-48cf-b29b-263127486b01,2021,Flujo de caja,(-) Costos financieros,-18725.0,-18.725,millones COP,false
a7dc861e-5c4e-46c3-b624-c3f10f1565c2,2022,Flujo de caja,(-) Costos financieros,-32614.0,-32.614,millones COP,false
b9800897-23e9-490f-938a-4480cfb486a8,2023,Flujo de caja,(-) Costos financieros,-52343.0,-52.343,millones COP,false
